stat.vsize,stat.endcode,statm.text,status.VmLib,class,stat.comm
987136,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1085440,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1269760,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
0,0,0,0,K,(khungtaskd)
0,0,0,0,K,(kswapd0)
0,0,0,0,K,(kswapd1)
0,0,0,0,O,(migration/1)
0,0,0,0,K,(edac-poller)
67829760,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67829760,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67829760,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
884736,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
0,0,0,0,K,(ksoftirqd/1)
0,0,0,0,K,(jbd2/sda2-8)
0,0,0,0,K,(jbd2/sdb2-8)
0,0,0,0,K,(kjournald)
0,0,0,0,K,(watchdog/1)
1585152,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1597440,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1589248,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1581056,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
0,0,0,0,K,(events/0)
1589248,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1638400,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1589248,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1556480,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1589248,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1572864,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
4231168,4328382,33,1592,D,(init)
0,0,0,0,K,(events/1)
724992,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
524288,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
729088,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1142784,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
83050496,6380888,534,9860,O,(Xvnc)
140410880,4384428,47,4876,F,(gdm-simple-slav)
22507520,4216692,6,3152,D,(dbus-launch)
182964224,4264604,18,5112,F,(gdm-session-wor)
233730048,4838188,158,5620,D,(gnome-keyring-d)
253579264,4403236,52,15792,F,(gnome-session)
22507520,4216692,6,3152,D,(dbus-launch)
22040576,140287615448228,81,2136,D,(dbus-daemon)
56049664,140571837309940,26,6632,C,(ssh-agent)
137371648,4254540,15,4048,D,(gconfd-2)
543711232,4229804,9,19924,D,(gnome-settings-)
142118912,4330484,34,4292,D,(gvfsd)
184463360,4530244,83,8156,F,(openbox)
341184512,4754764,137,23248,F,(gnome-panel)
897708032,6000780,442,32868,A,(nautilus)
784035840,4293884,25,6196,F,(bonobo-activati)
229519360,4230452,9,15436,O,(polkit-gnome-au)
336228352,4243540,13,22636,F,(wnck-applet)
119033856,4243908,13,14872,D,(im-settings-dae)
322048000,4229292,9,22316,F,(trashapplet)
150970368,4294068,25,4780,D,(gvfs-gdu-volume)
291651584,4241572,12,21928,F,(notification-ar)
483610624,4367116,43,30576,F,(clock-applet)
253595648,4346116,38,16032,F,(gnome-screensav)
148537344,4346284,38,4588,D,(gvfsd-trash)
0,0,0,0,K,(netns)
2481569792,4226764,8,13492,C,(java)
41168896,4204004,3,4860,D,(gconf-im-settin)
137330688,4245564,13,4216,D,(gvfsd-metadata)
314150912,4480556,70,19084,A,(gnome-terminal)
8302592,4204556,3,1648,C,(gnome-pty-helpe)
112701440,5048708,209,1764,C,(bash)
114659328,4562396,90,2144,O,(linux32.redes)
69619712,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
69619712,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
69619712,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
69619712,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
700416,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
0,0,0,0,K,(flush-8:0)
614400,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
204533760,140477997617124,6,13580,N,(snmpd)
614400,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
417792,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
860160,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
970752,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
1130496,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
1470464,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
1458176,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
101740544,139784500213708,120,7060,N,(sshd)
101740544,139784500213708,120,7060,N,(sshd)
112754688,5048708,209,1764,C,(bash)
1085440,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
114651136,4562396,90,2144,O,(linux)
67829760,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67829760,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67829760,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67829760,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
884736,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
745472,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
0,0,0,0,K,(sync_supers)
1269760,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
301166592,140196106134972,83,27100,N,(httpd)
142872576,139735623155708,13,2484,D,(crond)
0,0,0,0,C,(virtual_hub.sh)
60575744,140728197456972,198,7352,D,(sendmail)
4050944,4210956,5,1592,C,(uml_switch)
0,0,0,0,K,(flush-8:32)
0,0,0,0,K,(bdi-default)
303681536,140196106134972,83,27100,N,(httpd)
729088,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
524288,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
983040,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1081344,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1261568,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1585152,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1597440,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
112701440,5048708,209,1764,C,(bash)
303857664,140196106134972,83,27100,N,(httpd)
305451008,140196106134972,83,27100,N,(httpd)
302788608,140196106134972,83,27100,N,(httpd)
114659328,4562396,90,2144,O,(linux32.redes)
69619712,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
69619712,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
0,0,0,0,K,(kthreadd)
0,0,0,0,O,(kblockd/0)
10899456,4332916,34,1760,D,(udevd)
10899456,4332916,34,1760,D,(udevd)
68792320,6380888,534,9860,O,(Xvnc)
260845568,4403236,52,15676,F,(gnome-session)
137162752,4254540,15,4048,D,(gconfd-2)
327540736,4229804,9,19540,D,(gnome-settings-)
463867904,4747836,136,19052,F,(metacity)
229916672,4230452,9,15324,O,(polkit-gnome-au)
379338752,4508132,77,18800,F,(gdm-simple-gree)
1273294848,4327948,33,4740,D,(console-kit-dae)
0,0,0,0,O,(kblockd/1)
67002368,6380888,534,9860,O,(Xvnc)
142635008,4384428,47,4880,F,(gdm-simple-slav)
21770240,139842424902820,81,2136,D,(dbus-daemon)
260845568,4403236,52,15676,F,(gnome-session)
137166848,4254540,15,4048,D,(gconfd-2)
326393856,4229804,9,19540,D,(gnome-settings-)
462057472,4747836,136,19052,F,(metacity)
229916672,4230452,9,15324,O,(polkit-gnome-au)
379342848,4508132,77,18800,F,(gdm-simple-gree)
68878336,6380888,534,9860,O,(Xvnc)
142635008,4384428,47,4880,F,(gdm-simple-slav)
22507520,4216692,6,3152,D,(dbus-launch)
21770240,140292319970468,81,2136,D,(dbus-daemon)
260845568,4403236,52,15676,F,(gnome-session)
137228288,4254540,15,4048,D,(gconfd-2)
326459392,4229804,9,19540,D,(gnome-settings-)
462053376,4747836,136,19052,F,(metacity)
229916672,4230452,9,15324,O,(polkit-gnome-au)
379260928,4508132,77,18800,F,(gdm-simple-gree)
78401536,6380888,534,9860,O,(Xvnc)
140410880,4384428,47,4876,F,(gdm-simple-slav)
22507520,4216692,6,3152,D,(dbus-launch)
182964224,4264604,18,5112,F,(gdm-session-wor)
233730048,4838188,158,5620,D,(gnome-keyring-d)
300900352,4403236,52,18244,F,(gnome-session)
22507520,4216692,6,3152,D,(dbus-launch)
22175744,140241043723428,81,2136,D,(dbus-daemon)
56049664,140005649990644,26,6632,C,(ssh-agent)
129327104,4346820,38,3372,F,(gdm-binary)
137457664,4254540,15,4048,D,(gconfd-2)
543711232,4229804,9,19924,D,(gnome-settings-)
141848576,4330484,34,4292,D,(gvfsd)
142618624,4384428,47,4880,F,(gdm-simple-slav)
123936768,6016252,445,9564,O,(Xorg)
184569856,4530244,83,8156,F,(openbox)
341463040,4754764,137,23248,F,(gnome-panel)
1234956288,6000780,442,33156,A,(nautilus)
649818112,4293884,25,6196,F,(bonobo-activati)
229519360,4230452,9,15436,O,(polkit-gnome-au)
336355328,4243540,13,22636,F,(wnck-applet)
321953792,4229292,9,22316,F,(trashapplet)
150974464,4294068,25,4780,D,(gvfs-gdu-volume)
260980736,4403236,52,15676,F,(gnome-session)
119033856,4243908,13,14872,D,(im-settings-dae)
137158656,4254540,15,4048,D,(gconfd-2)
326463488,4229804,9,19540,D,(gnome-settings-)
462065664,4747836,136,19052,F,(metacity)
229781504,4230452,9,15324,O,(polkit-gnome-au)
379346944,4508132,77,18800,F,(gdm-simple-gree)
253591552,4346116,38,16032,F,(gnome-screensav)
226340864,4346284,38,4588,D,(gvfsd-trash)
291962880,4219484,7,21928,O,(geyes_applet2)
561397760,4367116,43,30576,F,(clock-applet)
291647488,4241572,12,21928,F,(notification-ar)
41168896,4204004,3,4860,D,(gconf-im-settin)
137318400,4245564,13,4216,D,(gvfsd-metadata)
312741888,4480556,70,19084,A,(gnome-terminal)
8302592,4204556,3,1648,C,(gnome-pty-helpe)
112734208,5048708,209,1764,C,(bash)
101699584,140566847260620,120,7060,N,(sshd)
103763968,140566847260620,120,7060,N,(sshd)
112713728,5048708,209,1764,C,(bash)
137322496,4264604,18,4328,F,(gdm-session-wor)
93671424,6380888,534,9860,O,(Xvnc)
140410880,4384428,47,4876,F,(gdm-simple-slav)
22507520,4216692,6,3152,D,(dbus-launch)
182964224,4264604,18,5112,F,(gdm-session-wor)
233730048,4838188,158,5620,D,(gnome-keyring-d)
253579264,4403236,52,15792,F,(gnome-session)
22507520,4216692,6,3152,D,(dbus-launch)
22175744,140048130536612,81,2136,D,(dbus-daemon)
56049664,139859861316596,26,6632,C,(ssh-agent)
137396224,4254540,15,4048,D,(gconfd-2)
543711232,4229804,9,19924,D,(gnome-settings-)
141848576,4330484,34,4292,D,(gvfsd)
184532992,4530244,83,8156,F,(openbox)
353329152,4754764,137,24000,F,(gnome-panel)
1295216640,6000780,442,33156,A,(nautilus)
716926976,4293884,25,6196,F,(bonobo-activati)
229519360,4230452,9,15436,O,(polkit-gnome-au)
336363520,4243540,13,22636,F,(wnck-applet)
321953792,4229292,9,22316,F,(trashapplet)
302526464,140196106134972,83,27100,N,(httpd)
150970368,4294068,25,4780,D,(gvfs-gdu-volume)
119033856,4243908,13,14872,D,(im-settings-dae)
291651584,4241572,12,21928,F,(notification-ar)
267145216,4346116,38,16428,F,(gnome-screensav)
483786752,4367116,43,30576,F,(clock-applet)
148688896,4346284,38,4588,D,(gvfsd-trash)
41168896,4204004,3,4860,D,(gconf-im-settin)
137310208,4245564,13,4216,D,(gvfsd-metadata)
114651136,4562396,90,2144,O,(linux32.redes)
69615616,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
69615616,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
69615616,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
69615616,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
700416,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
610304,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
11874304,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
0,0,0,0,K,(kacpi_hotplug)
610304,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
413696,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
864256,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
970752,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
1146880,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
1466368,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
1470464,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
306311168,140196106134972,83,27100,N,(httpd)
0,0,0,0,K,(ata/0)
11603968,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
108122112,5048708,209,1716,C,(run-mozilla.sh)
65855488,4838188,158,5532,D,(gnome-keyring-d)
620204032,4276680,21,50200,A,(firefox)
437768192,4314340,30,34256,A,(npviewer.bin)
156131328,4838188,158,5620,D,(gnome-keyring-d)
0,0,0,0,K,(ata/1)
648753152,4575548,94,17984,A,(file-roller)
142872576,139735623155708,13,2484,D,(crond)
9814016,5048708,209,1716,C,(copia-proc.sh)
0,0,0,0,K,(ata_aux)
101740544,140720018683852,120,7060,N,(sshd)
101740544,140720018683852,120,7060,N,(sshd)
56033280,140445650587604,14,6672,O,(sftp-server)
112721920,5048708,209,1764,C,(bash)
0,0,0,0,K,(ksuspend_usbd)
156131328,4838188,158,5620,D,(gnome-keyring-d)
95301632,139924156745740,40,2404,D,(auditd)
254488576,4467404,67,1940,D,(rsyslogd)
0,0,0,0,K,(khubd)
67047424,6380888,534,9860,O,(Xvnc)
9248768,4217300,6,2520,D,(irqbalance)
22507520,4216692,6,3152,D,(dbus-launch)
21770240,140729095001252,81,2136,D,(dbus-daemon)
260947968,4403236,52,15676,F,(gnome-session)
137252864,4254540,15,4048,D,(gconfd-2)
326459392,4229804,9,19540,D,(gnome-settings-)
137359360,4330484,34,4240,D,(gvfsd)
462053376,4747836,136,19052,F,(metacity)
229916672,4230452,9,15324,O,(polkit-gnome-au)
379449344,4508132,77,18800,F,(gdm-simple-gree)
26218496,140199303357604,81,2136,D,(dbus-daemon)
33116160,4305780,28,2496,O,(avahi-daemon)
0,0,0,0,O,(scsi_eh_1)
28921856,4548788,87,3868,D,(hald)
0,0,0,0,K,(migration/0)
0,0,0,0,K,(kseriod)
114651136,4562396,90,2144,O,(linux32)
67612672,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67612672,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67612672,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67612672,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
884736,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
741376,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
720896,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
114651136,4562396,90,2144,O,(linux32)
67829760,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67829760,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67829760,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67829760,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
888832,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
22708224,4214700,5,3360,D,(hald-addon-stor)
